geoid,area_land,geometry,ward_precinct,democrat_percent,republican_percent,turnout_percent
02135,6822276,"list(list(c(1900853.88151084, 1901402.68143759, 1901779.72378491, 1901820.1791308, 1901856.44881212, 1901966.31976457, 1902094.86574736, 1902262.10463143, 1902294.00616256, 1902515.12588206, 1902812.90634483, 1902863.56996775, 1902744.50593893, 1902897.58499585, 1902944.77292219, 1903093.72743505, 1903105.25902256, 1903257.74650313, 1903224.16700823, 1903395.36791835, 1903328.16246571, 1903461.79511631, 1903632.28304199, 1903713.76025258, 1903955.53320691, 1903792.61038686, 1903520.68791317, 1903523.42373453, 
1903677.55073423, 1903621.68008649, 1903385.70327249, 1903156.12313741, 1903103.05815184, 1903252.91162715, 1903092.43018727, 1903039.91108146, 1903152.03340882, 1903199.88322845, 1903388.7411339, 1903414.56306944, 1903196.98264356, 1903109.0464885, 1903416.82373836, 1903356.48255081, 1903515.42619499, 1903602.78803155, 1903521.69973802, 1903617.21284272, 1903714.84931315, 1903877.65103173, 1904128.52327804, 1904148.49537093, 1903843.95431887, 1903631.24492736, 1903472.31826126, 1903287.73127346, 
1903466.33122605, 1903050.84765578, 1902740.83633783, 1902507.45811913, 1902023.45546144, 1901694.71768101, 1901444.66163847, 1901096.45182923, 1900828.05760459, 1900853.88151084, 527850.838486807, 527253.503762236, 526835.49268764, 526856.004730103, 526752.440444716, 526705.803427277, 526504.884621647, 526300.273312129, 526233.954070562, 526179.597267275, 525917.512621078, 525976.247807923, 526053.198254043, 526261.506696083, 526625.299960353, 526697.929312316, 526680.958228308, 526772.402314421, 
526829.093207871, 526954.804211671, 527070.74208689, 527288.292956524, 527332.336708739, 527615.058932086, 528155.057704551, 528125.022342788, 528213.044594292, 528337.599056759, 528271.913391236, 528537.10287004, 528550.719860448, 528484.94215601, 528641.135355526, 528682.455031907, 528750.356374671, 528982.798499975, 529108.202524739, 529314.117025876, 529357.348177764, 529739.660305497, 529759.55808463, 529956.922831938, 530109.042310484, 530297.663507874, 530496.707450468, 530814.798168568, 531290.524777979, 
531368.909869674, 531336.399236735, 531041.559067546, 530937.63940466, 531015.807537602, 531297.16900255, 531438.751135261, 531443.669273925, 531227.088738684, 530920.212217045, 530169.855943148, 530148.558355737, 529613.412270649, 529334.172823602, 529231.683212789, 528977.191776412, 529106.980711274, 528226.597130223, 527850.838486807)))",NA,83.09583333333333,14.125,68.56666666666666
02136,11890071,"list(list(c(1905528.04102306, 1905860.74875083, 1906762.66015593, 1907851.48099794, 1907902.56628912, 1907972.64331474, 1908054.11372114, 1908206.43374466, 1908172.1268645, 1908305.31301216, 1908272.04223169, 1907978.31857433, 1907887.5137575, 1908892.86811605, 1908650.47579684, 1908264.34321065, 1908400.43964491, 1908555.42096635, 1908610.80326172, 1908375.60962735, 1908128.42218357, 1908290.04162879, 1908123.85998424, 1908135.49991764, 1908005.08604377, 1907944.46424023, 1907985.55691358, 1907637.52867178, 
1907522.31641755, 1907515.77440566, 1907333.81649038, 1907351.83074855, 1907213.72961098, 1907266.21435856, 1906981.36318544, 1906799.33329515, 1906557.28651266, 1906451.06085528, 1906493.64444123, 1906268.87976581, 1906130.98033507, 1905797.88679853, 1905537.78073889, 1905304.00946029, 1905503.53959568, 1905370.18288226, 1905340.00611325, 1905560.34423447, 1905240.72000207, 1905644.77422791, 1905674.24922285, 1905466.68026475, 1905593.62167737, 1905528.04102306, 517741.546796654, 517622.223795564, 
515447.100015733, 514795.983457165, 514765.533150519, 514889.081867692, 515203.865966863, 515445.675573982, 515553.061577803, 515677.907958961, 515757.798366211, 516006.316955164, 516136.213230424, 517486.465220252, 518329.455118917, 518655.646733235, 518951.373334859, 518995.107098561, 519159.882199702, 519339.303985161, 519650.957056065, 519786.161767709, 519855.291905094, 520061.779238592, 520126.329817905, 520164.854598553, 520555.452567167, 520710.923355536, 520794.858273607, 520702.067037946, 
520546.116971127, 520424.074009318, 520243.81783846, 519825.149318071, 519982.208615887, 519737.922580048, 519385.154372378, 519762.22387907, 519907.754812944, 520030.440318624, 519622.330756071, 519857.260978624, 520284.300240591, 520500.510588448, 520171.971075926, 520046.622755725, 519843.137291009, 519632.739869067, 518902.210130924, 518555.140002134, 518212.775367122, 518003.170538733, 517776.393149823, 517741.546796654)))",NA,82.56190476190476,15.947619047619048,72.22857142857143
02138,7098376,"list(list(c(1900824.83155482, 1901123.5315936, 1901154.20902193, 1901338.73308664, 1901319.14314985, 1901623.96217483, 1901941.2130793, 1902425.46415948, 1902475.03151506, 1902728.76112547, 1902812.37645689, 1902866.77771273, 1902889.40727277, 1902849.15476527, 1902814.12195357, 1902820.3477686, 1902810.40492611, 1902765.89572796, 1902647.9297583, 1902740.83633783, 1903050.84765578, 1903466.33122605, 1903287.73127346, 1903472.31826126, 1903631.24492736, 1903843.95431887, 1904148.49537093, 1904469.90429889, 
1904641.98132318, 1904760.7860473, 1904800.78176231, 1904966.55558911, 1904878.48015367, 1904773.65339053, 1905098.04219602, 1905072.25648879, 1905182.79476183, 1905273.87747101, 1905249.56317692, 1905057.78719709, 1905118.14753282, 1904881.97479658, 1904617.71102494, 1904488.02852332, 1904241.80300052, 1904206.71874156, 1903783.43203792, 1903668.76618218, 1903511.37569701, 1903408.85625897, 1903317.12236066, 1903180.5037859, 1903083.8831333, 1902839.46415705, 1902543.49672037, 1902325.85579908, 
1902324.55373025, 1902552.55541709, 1902107.80481488, 1902064.70340275, 1902009.84759549, 1902057.10820874, 1901939.90484595, 1902048.93730635, 1901765.38126698, 1901338.62146744, 1901088.58690227, 1900847.83909358, 1900730.6708663, 1900949.00289067, 1900991.92909548, 1900834.71945591, 1900824.83155482, 532253.407285316, 531878.388381201, 531830.948535858, 531791.129910025, 531682.490931027, 531094.768919499, 531112.467065738, 531323.653000219, 531351.026601041, 531362.602221194, 530905.054667721, 
530921.003106773, 530759.94296211, 530729.806567025, 530744.139679314, 530818.610741036, 530866.106627176, 530404.39225264, 530303.848136319, 530148.558355737, 530169.855943148, 530920.212217045, 531227.088738684, 531443.669273925, 531438.751135261, 531297.16900255, 531015.807537602, 531075.230259977, 530951.013761721, 530601.046217705, 530733.297009478, 530763.280279031, 531180.850246927, 531231.115827564, 531188.462268282, 531287.988241094, 531972.345048798, 531980.064123329, 532211.283873627, 
532374.484878515, 532415.060154212, 532577.342779468, 532704.304612536, 532804.176420009, 532761.7517, 532909.927160975, 532796.81891186, 532658.830570563, 532680.794714346, 532823.460932342, 532726.020999876, 532859.2868581, 532764.820564937, 533074.825575456, 532971.504213067, 533093.797356991, 533178.361857636, 533296.587443115, 533293.190268279, 533605.73699065, 533733.677810675, 533598.80416142, 533561.350803917, 533298.434716626, 533300.027553106, 533436.94575456, 533456.732785699, 533417.722061911, 
533232.258059465, 532797.389505456, 532378.605614759, 532263.15524213, 532253.407285316)))",NA,85.6,11.1,62.5
02139,4034616,"list(list(c(1905012.7655676, 1905560.76478304, 1905591.79878879, 1905731.67227958, 1906437.56914674, 1906985.68564046, 1906800.34099087, 1907139.94750378, 1906958.2798965, 1906761.26522785, 1906748.6336118, 1906593.55327751, 1906575.59766239, 1906068.68154139, 1906110.5017323, 1905903.32196089, 1905480.590871, 1905249.56317692, 1905273.87747101, 1905182.79476183, 1905072.25648879, 1905098.04219602, 1904773.65339053, 1904878.48015367, 1904966.55558911, 1904800.78176231, 1904760.7860473, 1904940.20090418, 
1905012.7655676, 529610.08513081, 529390.62392972, 529397.496019889, 529412.084798459, 529650.795843421, 529986.7683335, 530274.533201574, 530628.489078775, 530991.395716822, 530955.287337543, 531480.406307493, 531522.760242363, 531342.085330594, 531714.810763343, 532193.13770251, 532154.432611045, 532024.375678696, 532211.283873627, 531980.064123329, 531972.345048798, 531287.988241094, 531188.462268282, 531231.115827564, 531180.850246927, 530763.280279031, 530733.297009478, 530601.046217705, 530029.984618446, 
529610.08513081)))",NA,NA,NA,NA
02141,1667391,"list(list(c(1906068.68154139, 1906575.59766239, 1906593.55327751, 1906748.6336118, 1906761.26522785, 1906958.2798965, 1907004.93475633, 1907263.5055145, 1907084.49590118, 1906842.61113253, 1906830.60503739, 1906990.9956912, 1907475.39560624, 1907720.12407817, 1907886.60128216, 1908107.50983931, 1908160.98960711, 1908567.52866343, 1908252.56039264, 1907826.63942838, 1907792.64351126, 1907724.36424783, 1907520.06536727, 1907284.05280701, 1906795.89084954, 1906492.34389638, 1906110.5017323, 1906068.68154139, 
531714.810763343, 531342.085330594, 531522.760242363, 531480.406307493, 530955.287337543, 530991.395716822, 531246.608193218, 531177.894067367, 531443.860705555, 531442.543158013, 531517.875544967, 531608.993748017, 531642.656679288, 531580.392280351, 532039.441973201, 531954.259568487, 532102.904837015, 532206.858290459, 532466.545631004, 532454.923029445, 532514.792283832, 532420.539796046, 532540.303923181, 532495.509785828, 532226.612320365, 532253.743195658, 532193.13770251, 531714.810763343
)))",NA,78.30000000000001,19.5,73.75
02142,719893,"list(list(c(1906985.68564046, 1907226.77686163, 1907844.0569893, 1907879.55354143, 1907905.8397398, 1907917.46042348, 1908066.51371892, 1908107.50983931, 1907886.60128216, 1907720.12407817, 1907475.39560624, 1906990.9956912, 1906830.60503739, 1906842.61113253, 1907084.49590118, 1907263.5055145, 1907004.93475633, 1906958.2798965, 1907139.94750378, 1906800.34099087, 1906985.68564046, 529986.7683335, 530200.789262965, 530755.779334707, 530808.040975162, 530866.512689739, 531125.77052324, 531840.549203877, 
531954.259568487, 532039.441973201, 531580.392280351, 531642.656679288, 531608.993748017, 531517.875544967, 531442.543158013, 531443.860705555, 531177.894067367, 531246.608193218, 530991.395716822, 530628.489078775, 530274.533201574, 529986.7683335)))",NA,81.4,16.3,70.7
02143,3999024,"list(list(c(1903939.11049057, 1904219.51639272, 1904488.02852332, 1904617.71102494, 1904881.97479658, 1905118.14753282, 1905057.78719709, 1905249.56317692, 1905480.590871, 1905903.32196089, 1906110.5017323, 1906492.34389638, 1906795.89084954, 1907284.05280701, 1907520.06536727, 1907724.36424783, 1907792.64351126, 1907356.55987402, 1906961.65216022, 1906940.26923033, 1906906.09233002, 1906405.99290604, 1906199.65371325, 1906205.86584861, 1905716.84863069, 1904890.41323551, 1904671.94832565, 1904605.52315322, 
1904276.11709223, 1904178.89206761, 1904018.22696279, 1904071.49351983, 1903939.11049057, 533289.908340827, 533014.436983136, 532804.176420009, 532704.304612536, 532577.342779468, 532415.060154212, 532374.484878515, 532211.283873627, 532024.375678696, 532154.432611045, 532193.13770251, 532253.743195658, 532226.612320365, 532495.509785828, 532540.303923181, 532420.539796046, 532514.792283832, 533250.86539328, 533245.791576432, 533299.633834948, 533367.655259964, 533071.571777918, 533260.197910869, 
533322.932076321, 533658.982638211, 533966.256984899, 533958.435176768, 533794.965959256, 533901.728495007, 533516.709809565, 533458.121693516, 533227.954211772, 533289.908340827)))",NA,76.05000000000001,21.5,76.65
02145,3615599,"list(list(c(1904283.88894528, 1904697.89477912, 1904890.41323551, 1905716.84863069, 1906205.86584861, 1906199.65371325, 1906405.99290604, 1906906.09233002, 1906963.95620154, 1907161.80744169, 1906899.6107761, 1906833.6804786, 1906167.56415842, 1905978.78298533, 1905561.26322989, 1905162.58492055, 1905046.73435914, 1905039.28790076, 1905013.88844172, 1904987.51652658, 1904968.87105752, 1904957.1572005, 1904134.78732977, 1904352.95627682, 1904283.88894528, 534115.262309523, 534119.223525057, 533966.256984899, 
533658.982638211, 533322.932076321, 533260.197910869, 533071.571777918, 533367.655259964, 533480.024351769, 534618.013783206, 534969.763364816, 535092.629142503, 535356.006898135, 535383.290120331, 535056.703442079, 535139.769763721, 534700.639861009, 534705.979779536, 534697.314966808, 534693.161150055, 534693.65454269, 534589.673888742, 534771.445182748, 534522.944832395, 534115.262309523)))",NA,76.9,20.3,76.5
02148,13066934,"list(list(c(1904900.6194701, 1905442.05677116, 1905829.52899621, 1906016.61208839, 1906230.10271962, 1906431.93525072, 1906533.05558239, 1906470.2957629, 1907320.29648003, 1907393.48812366, 1907707.5648815, 1907723.41312471, 1907916.73394119, 1907926.72789797, 1909547.86132887, 1909701.78876644, 1909095.382811, 1905013.07514335, 1904916.44940066, 1904630.38941888, 1904932.55395712, 1904852.80796481, 1904900.6194701, 538271.531206713, 537349.106540636, 537118.296385825, 537141.839006474, 536997.004942925, 
536961.012805152, 537043.178951817, 537246.566632799, 537575.040258368, 537643.337800445, 538220.77643937, 538214.887800174, 538609.284064233, 538628.988520537, 539226.924712159, 540987.866499565, 541614.855793102, 539796.838467917, 540394.959495682, 540409.530713086, 538574.185635233, 538563.624975867, 538271.531206713)))",NA,NA,NA,NA
02149,8865774,"list(list(c(1906833.6804786, 1906899.6107761, 1907161.80744169, 1907252.31553402, 1907405.38671893, 1907519.40473486, 1907565.0568152, 1907441.29611045, 1907442.14198547, 1907904.61521099, 1908503.44264475, 1908666.54765887, 1908859.74902045, 1908866.19349578, 1908578.4204023, 1908580.35627458, 1908744.45972498, 1908903.41497697, 1909036.99256873, 1909067.3601524, 1909086.96957097, 1909134.72515488, 1909133.32242943, 1909110.45206326, 1909097.08656277, 1909084.01193784, 1909309.45905036, 1909439.34303442, 
1909485.35604716, 1909547.86132887, 1907926.72789797, 1907916.73394119, 1907723.41312471, 1907707.5648815, 1907393.48812366, 1907320.29648003, 1906470.2957629, 1906533.05558239, 1906680.12059011, 1906635.97517929, 1906861.5196572, 1906831.54949914, 1906732.62053824, 1906833.6804786, 535092.629142503, 534969.763364816, 534618.013783206, 534519.999224971, 534955.998081036, 535105.892631612, 534932.167310606, 534563.284744953, 534350.819212316, 534181.622738361, 534428.681363972, 534448.139966997, 535099.749900173, 
535282.004628494, 535479.593561114, 535662.223577339, 535743.030602089, 535677.549443207, 535925.763711066, 535895.762629537, 535903.005419739, 535978.905089579, 536003.738922752, 536025.84684767, 536003.764301462, 536014.804829773, 536443.100072315, 537382.699287342, 537986.624593763, 539226.924712159, 538628.988520537, 538609.284064233, 538214.887800174, 538220.77643937, 537643.337800445, 537575.040258368, 537246.566632799, 537043.178951817, 536891.855979102, 536522.995086765, 536388.270016995, 
535859.238180069, 535470.496138146, 535092.629142503)))",NA,76.9,20.3,76.5
02150,5726946,"list(list(c(1908666.54765887, 1909241.26335512, 1909608.02683131, 1909673.47274644, 1909853.67439376, 1910222.8155848, 1910382.65332537, 1910822.10192506, 1911145.2515953, 1911249.41691436, 1911358.47167504, 1911325.43270824, 1911480.89652051, 1911677.02850116, 1911674.82569792, 1911341.59993336, 1911045.23788376, 1910876.66466712, 1910727.94583696, 1910717.81961225, 1910191.05388539, 1910136.18398737, 1909913.52624056, 1909485.35604716, 1909439.34303442, 1909309.45905036, 1909084.01193784, 1909097.08656277, 
1909110.45206326, 1909133.32242943, 1909134.72515488, 1909086.96957097, 1909067.3601524, 1909036.99256873, 1908903.41497697, 1908744.45972498, 1908580.35627458, 1908578.4204023, 1908866.19349578, 1908859.74902045, 1908666.54765887, 534448.139966997, 534430.295091925, 534225.980218683, 534290.737579088, 534738.171273432, 534718.11109898, 534642.977086751, 534655.120415795, 535027.703030136, 535210.999871042, 535614.463782119, 536242.013743814, 536467.683102011, 536859.537432466, 536942.542056019, 
537099.124012235, 537000.917797517, 537078.200734042, 537020.699085511, 537205.600742267, 537239.883911325, 537375.87513697, 537630.624220907, 537986.624593763, 537382.699287342, 536443.100072315, 536014.804829773, 536003.764301462, 536025.84684767, 536003.738922752, 535978.905089579, 535903.005419739, 535895.762629537, 535925.763711066, 535677.549443207, 535743.030602089, 535662.223577339, 535479.593561114, 535282.004628494, 535099.749900173, 534448.139966997)))",NA,NA,NA,NA
02151,15211109,"list(list(c(1909913.52624056, 1910136.18398737, 1910191.05388539, 1910717.81961225, 1910727.94583696, 1910876.66466712, 1911045.23788376, 1911341.59993336, 1911674.82569792, 1911677.02850116, 1911480.89652051, 1911664.43678518, 1911793.24704789, 1911734.58097765, 1911989.89175376, 1912464.1185016, 1912833.49057841, 1912969.89391552, 1913374.1656794, 1913521.47399662, 1913698.49146998, 1913809.89881391, 1914052.9200774, 1914116.48233922, 1913755.60631812, 1913454.31111215, 1913128.821059, 1913125.08537249, 
1912885.55985674, 1912806.47640876, 1912928.84550553, 1912930.93609241, 1912932.50612161, 1913257.45427834, 1914180.54314677, 1914232.37904799, 1914161.54589116, 1914038.71639669, 1913587.20196918, 1913378.72669571, 1913207.18824503, 1913117.25970198, 1912905.06092884, 1912759.75755266, 1912462.52192893, 1912065.00753965, 1911945.77330994, 1911771.21347802, 1911355.86729998, 1911194.28852527, 1911081.51712997, 1911147.6440072, 1910941.64025262, 1910699.25724583, 1910488.82653087, 1910577.14122582, 
1910440.47849653, 1910440.89537812, 1910283.16610333, 1910423.64916854, 1910180.250913, 1909457.44015477, 1909216.85938769, 1909095.382811, 1909701.78876644, 1909547.86132887, 1909485.35604716, 1909913.52624056, 537630.624220907, 537375.87513697, 537239.883911325, 537205.600742267, 537020.699085511, 537078.200734042, 537000.917797517, 537099.124012235, 536942.542056019, 536859.537432466, 536467.683102011, 536418.193688776, 536318.440764911, 536058.176631825, 536107.866440051, 536119.355980602, 535959.838303659, 
536400.606264793, 536469.892242519, 536457.906738772, 536005.939051021, 535960.388704367, 536356.552533701, 536483.492782504, 536940.898378038, 537568.851663526, 537549.101429318, 537556.55065005, 538034.223262128, 539187.728675167, 540088.401809237, 540103.82728728, 540115.366361539, 541132.041210325, 542407.270965866, 542478.901410023, 542611.433263458, 542841.255070848, 542680.373081347, 542733.202450412, 542478.721309823, 541744.409303675, 541136.203260791, 540962.287002841, 541036.337567202, 
541212.941420301, 541089.908767557, 540641.269820046, 540583.097453168, 540343.506392692, 540560.317510317, 540699.103728477, 540685.231905406, 540780.031851801, 540593.493521306, 540710.35256331, 540910.683175575, 541241.891087698, 541321.724514817, 541543.240748517, 541673.394110374, 542374.571231672, 541805.023341059, 541614.855793102, 540987.866499565, 539226.924712159, 537986.624593763, 537630.624220907)))",NA,64.5,34.5,70.35
02152,5108546,"list(list(c(1913414.53955629, 1913693.79450876, 1913736.18331565, 1914149.47560682, 1914844.55288118, 1915268.89176391, 1915070.4142462, 1915447.75220276, 1915435.14836983, 1915555.19516895, 1915665.3784054, 1915695.69530244, 1915503.97684261, 1915322.17167732, 1915515.00142423, 1915778.50276345, 1915782.39163461, 1916065.62908389, 1916111.73922299, 1916468.80775513, 1916597.5649284, 1916919.60199426, 1917255.56416234, 1917640.29905956, 1917610.26260671, 1917443.4408921, 1917431.41570845, 1916997.33394198, 
1916687.11597147, 1916518.67427574, 1915933.59946068, 1915977.52085893, 1915897.76912378, 1915573.84292097, 1915522.90312018, 1915176.37580369, 1915003.27223303, 1914916.4583959, 1915068.03915891, 1915233.01572632, 1914750.13554086, 1914699.06394915, 1914132.38208568, 1914116.48233922, 1914052.9200774, 1913809.89881391, 1913797.59626429, 1913674.50437774, 1913305.06836505, 1913382.24579863, 1913223.14802622, 1913558.40759238, 1913420.31432922, 1913404.60213312, 1913414.53955629, 533805.035297217, 
533648.529069376, 533692.621691626, 533493.953509637, 534056.434808081, 534083.841376502, 534112.211009285, 534142.59428199, 533813.573266434, 533715.166440384, 533810.810100552, 533345.272778919, 533552.714186892, 533386.20626059, 532854.282937019, 532713.554302955, 532711.484059136, 532505.723589972, 532472.236235928, 532371.42647932, 532149.542811505, 532038.076549926, 531685.924525506, 531592.297832275, 531691.102950832, 532239.877435698, 532255.439712729, 532817.096033197, 532766.194530661, 
532738.563481009, 533139.425745018, 533880.390947091, 534028.58994631, 534630.598755387, 534725.272229142, 535007.643079348, 535504.72593838, 535883.137276359, 536129.522668152, 536446.129757214, 536441.179966474, 536443.00680939, 536463.344117338, 536483.492782504, 536356.552533701, 535960.388704367, 535837.35064101, 535800.303101303, 535399.399242553, 534992.194534339, 534587.773183573, 534531.425970655, 534404.043212577, 534148.628999666, 533805.035297217)))",NA,NA,NA,NA
02163,256728,"list(list(c(1904089.13001325, 1904260.2295112, 1904297.66913173, 1904760.7860473, 1904641.98132318, 1904469.90429889, 1904148.49537093, 1904128.52327804, 1904089.13001325, 530652.975793248, 530580.735007628, 530415.084753715, 530601.046217705, 530951.013761721, 531075.230259977, 531015.807537602, 530937.63940466, 530652.975793248)))",NA,85.6,11.1,62.5
